TIMESTAMP,POWER
20120209 10:00,0.2862855397
20120209 11:00,0.2993691816
20120209 12:00,0.2922522555
20120209 13:00,0.2137863484
20120209 14:00,0.1266579203
20120209 15:00,0.1997861328
20120209 16:00,0.1610653823
20120209 17:00,0.2606933611
20120209 18:00,0.1944214802
20120209 19:00,0.1944214802
20120209 20:00,0.2431706265
20120209 21:00,0.3614266202
20120209 22:00,0.1954009561
20120209 23:00,0.0197961971
20120210 0:00,0.1333345315
20120210 1:00,0.178156788
20120210 2:00,0.1752992344
20120210 3:00,0.2253064232
20120210 4:00,0.295055893
20120210 5:00,0.406859926
20120210 6:00,0.4076147514
20120210 7:00,0.6448474174
20120210 8:00,0.8567269329
20120210 9:00,0.8153283491
20120210 10:00,0.7218737644
20120210 11:00,0.6041209877
20120210 12:00,0.7306351317
20120210 13:00,0.6628266417
20120210 14:00,0.491373423
20120210 15:00,0.3357176234
20120210 16:00,0.1830182236
20120210 17:00,0.2203371554
20120210 18:00,0.2705959527
20120210 19:00,0.2555174149
20120210 20:00,0.2370870925
20120210 21:00,0.2592466123
20120210 22:00,0.2872200855
20120210 23:00,0.1323820136
20120211 0:00,0.0464037957
20120211 1:00,0.0655440135
20120211 2:00,0.0894647928
20120211 3:00,0.1206013443
20120211 4:00,0.1414848496
20120211 5:00,0.1875921067
20120211 6:00,0.1328582725
20120211 7:00,0.2349663923
20120211 8:00,0.204980051
20120211 9:00,0.2111085152
20120211 10:00,0.2219276805
20120211 11:00,0.3478487473
20120211 12:00,0.3316289853
20120211 13:00,0.5255202904
20120211 14:00,0.3445688509
20120211 15:00,0.3392221703
20120211 16:00,0.25
20120211 17:00,0.2112972215
20120211 18:00,0.2455519212
20120211 19:00,0.3005643219
20120211 20:00,0.1864778405
20120211 21:00,0.1069965134
20120211 22:00,0.1001401819
20120211 23:00,0.0580586607
20120212 0:00,0.0672064268
20120212 1:00,0.0003684267
20120212 2:00,0
20120212 3:00,0
20120212 4:00,0
20120212 5:00,0
20120212 6:00,0.0043312606
20120212 7:00,0.0150066497
20120212 8:00,0.1393012473
20120212 9:00,0.5423511017
20120212 10:00,0.8344326228
20120212 11:00,0.4846249236
20120212 12:00,0.5223841702
20120212 13:00,0.3971640128
20120212 14:00,0.3480284677
20120212 15:00,0.2624096905
20120212 16:00,0.2433773049
20120212 17:00,0.205968513
20120212 18:00,0.178668991
20120212 19:00,0.147748104
20120212 20:00,0.1703928687
20120212 21:00,0.0316217965
20120212 22:00,0
20120212 23:00,0
20120213 0:00,0
20120213 1:00,0.0007098954
20120213 2:00,0.012652313
20120213 3:00,0.0140092017
20120213 4:00,0.0102620323
20120213 5:00,0.0010513641
20120213 6:00,0.0040796521
20120213 7:00,0
20120213 8:00,0.0324844542
20120213 9:00,0.1441626829
20120213 10:00,0.2850993854
20120213 11:00,0.4233672406
20120213 12:00,0.5180888537
20120213 13:00,0.3993476151
20120213 14:00,0.192291794
20120213 15:00,0.2701017217
20120213 16:00,0.3553700442
20120213 17:00,0.5167319651
20120213 18:00,0.644207613
20120213 19:00,0.7000377413
20120213 20:00,0.763640775
20120213 21:00,0.8563225621
20120213 22:00,0.8480284677
20120213 23:00,0.6412242551
20120214 0:00,0.5872722044
20120214 1:00,0.4484921462
20120214 2:00,0.1196488264
20120214 3:00,0.0483088315
20120214 4:00,0.0183135042
20120214 5:00,0
20120214 6:00,0
20120214 7:00,0.1399482405
20120214 8:00,0.3753459617
20120214 9:00,0.1451152007
20120214 10:00,0.03138816
20120214 11:00,0.1054688904
20120214 12:00,0.0334639301
20120214 13:00,0
20120214 14:00,0.0182775601
20120214 15:00,0.2688975953
20120214 16:00,0.2592196542
20120214 17:00,0.2655458107
20120214 18:00,0.3960407606
20120214 19:00,0.5239477373
20120214 20:00,0.6486017756
20120214 21:00,0.6369199526
20120214 22:00,0.5548596384
20120214 23:00,0.5645196075
20120215 0:00,0.5798048237
20120215 1:00,0.6363628195
20120215 2:00,0.6079670033
20120215 3:00,0.6579292621
20120215 4:00,0.4269077316
20120215 5:00,0.2238506883
20120215 6:00,0.1034200784
20120215 7:00,0.0154110205
20120215 8:00,0.0033338126
20120215 9:00,0.0401854714
20120215 10:00,0
20120215 11:00,0
20120215 12:00,0
20120215 13:00,0
20120215 14:00,0
20120215 15:00,0.0021207002
20120215 16:00,0
20120215 17:00,0.0004043708
20120215 18:00,0.0127871033
20120215 19:00,0.0194637145
20120215 20:00,0.0184932245
20120215 21:00,0.1679306998
20120215 22:00,0
20120215 23:00,0
20120216 0:00,0
20120216 1:00,0
20120216 2:00,0
20120216 3:00,0.0033068545
20120216 4:00,0
20120216 5:00,0.0119514036
20120216 6:00,0.0412637935
20120216 7:00,0.0939128716
20120216 8:00,0.143731354
20120216 9:00,0.3067377161
20120216 10:00,0.2690233996
20120216 11:00,0.2048452608
20120216 12:00,0.3511645879
20120216 13:00,0.2129326768
20120216 14:00,0.0221685058
20120216 15:00,0.0315858524
20120216 16:00,0.1642284605
20120216 17:00,0.2481039503
20120216 18:00,0.373458898
20120216 19:00,0.4026724417
20120216 20:00,0.3744653319
20120216 21:00,0.4425254304
20120216 22:00,0.5158603213
20120216 23:00,0.4251644441
20120217 0:00,0.3419898638
20120217 1:00,0.2443837389
20120217 2:00,0.1115164804
20120217 3:00,0
20120217 4:00,0
20120217 5:00,0
20120217 6:00,0.0004582869
20120217 7:00,0.0147909852
20120217 8:00,0.0927357032
20120217 9:00,0.0829679019
20120217 10:00,0.2241112828
20120217 11:00,0.1655853492
20120217 12:00,0.1865856727
20120217 13:00,0.3708978829
20120217 14:00,0.4754412135
20120217 15:00,0.478748068
20120217 16:00,0.4064465691
20120217 17:00,0.3992487689
20120217 18:00,0.3794795299
20120217 19:00,0.3212591208
20120217 20:00,0.4390747996
20120217 21:00,0.4641278171
20120217 22:00,0.2966733762
20120217 23:00,0.1812210201
20120218 0:00,0.1007422451
20120218 1:00,0.0613745013
20120218 2:00,0.0029563998
20120218 3:00,0.0018960497
20120218 4:00,0.0130656698
20120218 5:00,0.0623000611
20120218 6:00,0.0929064376
20120218 7:00,0.0794813271
20120218 8:00,0.1426710039
20120218 9:00,0.1914111642
20120218 10:00,0.2347597139
20120218 11:00,0.235343805
20120218 12:00,0.190260954
20120218 13:00,0.2483016426
20120218 14:00,0.2396570936
20120218 15:00,0.1744904928
20120218 16:00,0.1525825815
20120218 17:00,0.1481255167
20120218 18:00,0.1384475756
20120218 19:00,0.1631411524
20120218 20:00,0.090066856
20120218 21:00,0.1307465584
20120218 22:00,0.0790769563
20120218 23:00,0.3047338342
20120219 0:00,0.2873369038
20120219 1:00,0.432712699
20120219 2:00,0.836023148
20120219 3:00,0.8674652241
20120219 4:00,0.912961432
20120219 5:00,0.9187214694
20120219 6:00,0.9201592322
20120219 7:00,0.7679091334
20120219 8:00,0.8894090795
20120219 9:00,0.8804679918
20120219 10:00,0.2074422199
20120219 11:00,0.1160094892
20120219 12:00,0.0456130261
20120219 13:00,0.149805902
20120219 14:00,0.0261223536
20120219 15:00,0
20120219 16:00,0
20120219 17:00,0
20120219 18:00,0
20120219 19:00,0
20120219 20:00,0
20120219 21:00,0
20120219 22:00,0.0159232235
20120219 23:00,0
20120220 0:00,0
20120220 1:00,0.0009345458
20120220 2:00,0.0542755472
20120220 3:00,0.1029707775
20120220 4:00,0.0805057331
20120220 5:00,0.1052262679
20120220 6:00,0.212555264
20120220 7:00,0.3955734877
20120220 8:00,0.6983303979
20120220 9:00,0.6972970059
20120220 10:00,0.536456274
20120220 11:00,0.3579220733
20120220 12:00,0.2222332051
20120220 13:00,0.3073577513
20120220 14:00,0.3042396032
20120220 15:00,0.3803691456
20120220 16:00,0.5772707667
20120220 17:00,0.5136138169
20120220 18:00,0.4886147155
20120220 19:00,0.4641098451
20120220 20:00,0.4035440854
20120220 21:00,0.359827109
20120220 22:00,0.3981524747
20120220 23:00,0.3006541821
20120221 0:00,0.2404298911
20120221 1:00,0.1716419252
20120221 2:00,0.0630728586
20120221 3:00,0.0053376945
20120221 4:00,0.0029743719
20120221 5:00,0.0265267244
20120221 6:00,0.044031487
20120221 7:00,0.0169386435
20120221 8:00,0.2409870242
20120221 9:00,0.3940907947
20120221 10:00,0.1004996226
20120221 11:00,0.029348334
20120221 12:00,0.1195409942
20120221 13:00,0.1915189964
20120221 14:00,0.2777847669
20120221 15:00,0.3044193235
20120221 16:00,0.359287948
20120221 17:00,0.3294004529
20120221 18:00,0.3796592502
20120221 19:00,0.3362927285
20120221 20:00,0.3592789619
20120221 21:00,0.2863664139
20120221 22:00,0.2624725926
20120221 23:00,0.1360483088
20120222 0:00,0.076920312
20120222 1:00,0.0986395169
20120222 2:00,0.0235343805
20120222 3:00,0.0108011933
20120222 4:00,0
20120222 5:00,0
20120222 6:00,0
20120222 7:00,0
20120222 8:00,0
20120222 9:00,0.2290535926
20120222 10:00,0.3962833831
20120222 11:00,0.5493242515
20120222 12:00,0.4400902196
20120222 13:00,0.236350239
20120222 14:00,0.3083551993
20120222 15:00,0.2909582689
20120222 16:00,0.2683135042
20120222 17:00,0.2713148341
20120222 18:00,0.3877646382
20120222 19:00,0.5230131915
20120222 20:00,0.5986574889
20120222 21:00,0.6777973473
20120222 22:00,0.5389184429
20120222 23:00,0.3717785126
20120223 0:00,0.1880324216
20120223 1:00,0.1636084253
20120223 2:00,0.0401674994
20120223 3:00,0
20120223 4:00,0
20120223 5:00,0
20120223 6:00,0
20120223 7:00,0
20120223 8:00,0.0355397002
20120223 9:00,0.3997519859
20120223 10:00,0.5688868121
20120223 11:00,0.5877754214
20120223 12:00,0.6267657525
20120223 13:00,0.6404514575
20120223 14:00,0.6082455699
20120223 15:00,0.5326731606
20120223 16:00,0.5074763668
20120223 17:00,0.4793411452
20120223 18:00,0.4231425901
20120223 19:00,0.4872308688
20120223 20:00,0.5209553934
20120223 21:00,0.6609036339
20120223 22:00,0.5288900471
20120223 23:00,0.284416448
20120224 0:00,0.2834729161
20120224 1:00,0.3707810647
20120224 2:00,0.2213975055
20120224 3:00,0.0935085008
20120224 4:00,0.1597803817
20120224 5:00,0.1482423349
20120224 6:00,0.1295244599
20120224 7:00,0.1172765177
20120224 8:00,0.1716239531
20120224 9:00,0.1954099421
20120224 10:00,0.1779411236
20120224 11:00,0.2253333813
20120224 12:00,0.4761511089
20120224 13:00,0.6901890658
20120224 14:00,0.8698465188
20120224 15:00,0.8007530283
20120224 16:00,0.9571277093
20120224 17:00,0.9630135509
20120224 18:00,0.9451673197
20120224 19:00,0.8681930915
20120224 20:00,0.9358218612
20120224 21:00,0.9272671723
20120224 22:00,0.8807735164
20120224 23:00,0.8697386866
20120225 0:00,0.7952895295
20120225 1:00,0.6758743395
20120225 2:00,0.4821537687
20120225 3:00,0.3022896373
20120225 4:00,0.0834261889
20120225 5:00,0.0933467525
20120225 6:00,0.1112828439
20120225 7:00,0.0991337479
20120225 8:00,0.2418496819
20120225 9:00,0.2944448438
20120225 10:00,0.4383289601
20120225 11:00,0.6428686963
20120225 12:00,0.6879515474
20120225 13:00,0.7681068258
20120225 14:00,0.9042989109
20120225 15:00,0.9373045541
20120225 16:00,0.9560044571
20120225 17:00,0.9485370763
20120225 18:00,0.9568850868
20120225 19:00,0.8708170087
20120225 20:00,0.9292800403
20120225 21:00,0.8956453758
20120225 22:00,0.9236098631
20120225 23:00,0.9483393839
20120226 0:00,0.9258114374
20120226 1:00,0.9410607095
20120226 2:00,0.8501491679
20120226 3:00,0.6951313756
20120226 4:00,0.7801750476
20120226 5:00,0.7517522735
20120226 6:00,0.3161910068
20120226 7:00,0.6397056181
20120226 8:00,0.3357895115
20120226 9:00,0.0580137306
20120226 10:00,0.0205779807
20120226 11:00,0.0058409115
20120226 12:00,0.0564411775
20120226 13:00,0.1171686855
20120226 14:00,0.1859027353
20120226 15:00,0.3294992991
20120226 16:00,0.3829661047
20120226 17:00,0.1080748356
20120226 18:00,0.0179360914
20120226 19:00,0.0291146975
20120226 20:00,0.1004187484
20120226 21:00,0.1633927609
20120226 22:00,0.2347057978
20120226 23:00,0.1334693217
20120227 0:00,0.0818536357
20120227 1:00,0.0710704144
20120227 2:00,0
20120227 3:00,0
20120227 4:00,0
20120227 5:00,0.1089914094
20120227 6:00,0.0674760073
20120227 7:00,0.1218504008
20120227 8:00,0.428147802
20120227 9:00,0.6425451997
20120227 10:00,0.4322633982
20120227 11:00,0.1276284102
20120227 12:00,0.1980248733
20120227 13:00,0.2574583947
20120227 14:00,0.4693756515
20120227 15:00,0.4935929693
20120227 16:00,0.3940368786
20120227 17:00,0.4234840588
20120227 18:00,0.5124096905
20120227 19:00,0.4888932821
20120227 20:00,0.4328564753
20120227 21:00,0.3176287696
20120227 22:00,0.443846375
20120227 23:00,0.4936019554
20120228 0:00,0.4550429532
20120228 1:00,0.4629955789
20120228 2:00,0.3949714245
20120228 3:00,0.2805704324
20120228 4:00,0.262158082
20120228 5:00,0.2716652888
20120228 6:00,0.2886129183
20120228 7:00,0.343113116
20120228 8:00,0.3226070235
20120228 9:00,0.4340156716
20120228 10:00,0.4310143417
20120228 11:00,0.5894827648
20120228 12:00,0.640199849
20120228 13:00,0.751024406
20120228 14:00,0.8101164588
20120228 15:00,0.8105657597
20120228 16:00,0.7211279249
20120228 17:00,0.6695032529
20120228 18:00,0.4541713094
20120228 19:00,0.3267316056
20120228 20:00,0.2963049495
20120228 21:00,0.3136839078
20120228 22:00,0.3422774163
20120228 23:00,0.4508464829
20120229 0:00,0.4711998131
20120229 1:00,0.2628140613
20120229 2:00,0.4279590956
20120229 3:00,0.3425739549
20120229 4:00,0.5049782538
20120229 5:00,0.749487797
20120229 6:00,0.8738992128
20120229 7:00,0.965098307
20120229 8:00,0.9855954135
20120229 9:00,0.9849214622
20120229 10:00,0.9597695985
20120229 11:00,0.9343840983
20120229 12:00,0.9696901621
20120229 13:00,0.9575770102
20120229 14:00,0.9162413285
20120229 15:00,0.899814888
20120229 16:00,0.8135491176
20120229 17:00,0.7336724057
20120229 18:00,0.5464037957
20120229 19:00,0.6266938643
20120229 20:00,0.6217695266
20120229 21:00,0.5907677654
20120229 22:00,0.664453111
20120229 23:00,0.4881204845
20120301 0:00,0.4131860825
20120301 1:00,0.3293645088
20120301 2:00,0.3996711118
20120301 3:00,0.3174041192
20120301 4:00,0.3826246361
20120301 5:00,0.2691581899
20120301 6:00,0.2578627655
20120301 7:00,0.3925541857
20120301 8:00,0.4867546098
20120301 9:00,0.6517109378
20120301 10:00,0.6504439093
20120301 11:00,0.5648700622
20120301 12:00,0.6107526688
20120301 13:00,0.8757772905
20120301 14:00,0.9067520937
20120301 15:00,0.8665396643
20120301 16:00,0.9091513605
20120301 17:00,0.9040832465
20120301 18:00,0.8975054815
20120301 19:00,0.8292656626
20120301 20:00,0.811751914
20120301 21:00,0.8176018116
20120301 22:00,0.7933575357
20120301 23:00,0.719618274
20120302 0:00,0.4596168362
20120302 1:00,0.4902411847
20120302 2:00,0.1515671615
20120302 3:00,0.1514054132
20120302 4:00,0.1905934366
20120302 5:00,0.0722026527
20120302 6:00,0.0286204666
20120302 7:00,0.0444987599
20120302 8:00,0.0868947917
20120302 9:00,0.2102368714
20120302 10:00,0.2666510909
20120302 11:00,0.2552208763
20120302 12:00,0.2441860465
20120302 13:00,0.2695356026
20120302 14:00,0.2075230941
20120302 15:00,0.14877251
20120302 16:00,0.1001761259
20120302 17:00,0.104758995
20120302 18:00,0.0477247403
20120302 19:00,0.0055174149
20120302 20:00,0.0033248266
20120302 21:00,0.0003684267
20120302 22:00,0.0131016139
20120302 23:00,0.0254394163
20120303 0:00,0
20120303 1:00,0
20120303 2:00,0
20120303 3:00,0.041506416
20120303 4:00,0.0426027102
20120303 5:00,0.1536069875
20120303 6:00,0.3382157363
20120303 7:00,0.6062147299
20120303 8:00,0.9011088746
20120303 9:00,0.7228262823
20120303 10:00,0.3721469394
20120303 11:00,0.573379821
20120303 12:00,0.7293681032
20120303 13:00,0.7003612379
20120303 14:00,0.7306531038
20120303 15:00,0.8541389598
20120303 16:00,0.7810377053
20120303 17:00,0.7079364509
20120303 18:00,0.5869307358
20120303 19:00,0.5656788038
20120303 20:00,0.5917921714
20120303 21:00,0.5498094964
20120303 22:00,0.6152726358
20120303 23:00,0.6975396283
20120304 0:00,0.6467057259
20120304 1:00,0.7022303296
20120304 2:00,0.7263488013
20120304 3:00,0.7485891952
20120304 4:00,0.8310718522
20120304 5:00,0.8046170159
20120304 6:00,0.7834279861
20120304 7:00,0.8227418137
20120304 8:00,0.8157057618
20120304 9:00,0.8074116674
20120304 10:00,0.693343158
20120304 11:00,0.4877340858
20120304 12:00,0.4601829553
20120304 13:00,0.2138492506
20120304 14:00,0.0902286043
20120304 15:00,0.1651090903
20120304 16:00,0.1277721865
20120304 17:00,0.1121095575
20120304 18:00,0.0954225226
20120304 19:00,0.0705671974
20120304 20:00,0.111822005
20120304 21:00,0.126532116
20120304 22:00,0.0970849358
20120304 23:00,0.0257269688
20120305 0:00,0.0379209949
20120305 1:00,0.0712411488
20120305 2:00,0.0377143165
20120305 3:00,0.0513011754
20120305 4:00,0.0739728982
20120305 5:00,0.1283742497
20120305 6:00,0.0872093023
20120305 7:00,0.1040580856
20120305 8:00,0.1248337587
20120305 9:00,0.1306207541
20120305 10:00,0.141691528
20120305 11:00,0.2767693469
20120305 12:00,0.4117483196
20120305 13:00,0.4468117609
20120305 14:00,0.4425883326
20120305 15:00,0.3835142518
20120305 16:00,0.2655727688
20120305 17:00,0.260118256
20120305 18:00,0.2594173466
20120305 19:00,0.1303961037
20120305 20:00,0.1262715215
20120305 21:00,0.1394989396
20120305 22:00,0.2417777938
20120305 23:00,0.5316038244
20120306 0:00,0.5816469573
20120306 1:00,0.486826498
20120306 2:00,0.3710596312
20120306 3:00,0.4067970238
20120306 4:00,0.4653139715
20120306 5:00,0.5554617016
20120306 6:00,0.6312767334
20120306 7:00,0.6661963984
20120306 8:00,0.7022932317
20120306 9:00,0.790490996
20120306 10:00,0.8347022034
20120306 11:00,0.9083605909
20120306 12:00,0.9401351497
20120306 13:00,0.923070702
20120306 14:00,0.9456885087
20120306 15:00,0.9190809101
20120306 16:00,0.9366126307
20120306 17:00,0.8949983825
20120306 18:00,0.8366611552
20120306 19:00,0.9465421804
20120306 20:00,0.9480877754
20120306 21:00,0.9338449373
20120306 22:00,0.9002102728
20120306 23:00,0.8864077495
20120307 0:00,0.8036824701
20120307 1:00,0.7098055426
20120307 2:00,0.6137989289
20120307 3:00,0.5093364724
20120307 4:00,0.58705654
20120307 5:00,0.5603051652
20120307 6:00,0.6315103699
20120307 7:00,0.6794867187
20120307 8:00,0.806692786
20120307 9:00,0.76924805
20120307 10:00,0.6180313432
20120307 11:00,0.6527712879
20120307 12:00,0.846644621
20120307 13:00,0.9259192696
20120307 14:00,0.9714963517
20120307 15:00,0.9703730995
20120307 16:00,0.9481327055
20120307 17:00,0.9696721901
20120307 18:00,0.9689083786
20120307 19:00,0.9699507566
20120307 20:00,0.9401261637
20120307 21:00,0.9031936307
20120307 22:00,0.1619819561
20120307 23:00,0.0249541713
20120308 0:00,0.0675748535
20120308 1:00,0.0216293447
20120308 2:00,0
20120308 3:00,0
20120308 4:00,0
20120308 5:00,0
20120308 6:00,0
20120308 7:00,0.0170734337
20120308 8:00,0.005562345
20120308 9:00,0.0251069336
20120308 10:00,0.1333075734
20120308 11:00,0.0602512491
20120308 12:00,0.0209913375
20120308 13:00,0
20120308 14:00,0.010127242
20120308 15:00,0.0377053305
20120308 16:00,0.0292494878
20120308 17:00,0.0082940944
20120308 18:00,0
20120308 19:00,0.029842565
20120308 20:00,0.104750009
20120308 21:00,0.3114823335
20120308 22:00,0.3925991158
20120308 23:00,0.2811545236
20120309 0:00,0.287471694
20120309 1:00,0.5636749218
20120309 2:00,0.8195427914
20120309 3:00,0.8345943712
20120309 4:00,0.7878940369
20120309 5:00,0.6803583624
20120309 6:00,0.6195050501
20120309 7:00,0.6463193271
20120309 8:00,0.5726699256
20120309 9:00,0.512634341
20120309 10:00,0.3900650588
20120309 11:00,0.2864922181
20120309 12:00,0.0904981848
20120309 13:00,0.060224291
20120309 14:00,0.0361597355
20120309 15:00,0
20120309 16:00,0
20120309 17:00,0
20120309 18:00,0.0039089177
20120309 19:00,0.0306872506
20120309 20:00,0.1031235398
20120309 21:00,0.1456633478
20120309 22:00,0.1669602099
20120309 23:00,0.1049027713
20120310 0:00,0.0659304123
20120310 1:00,0.0274882283
20120310 2:00,0
20120310 3:00,0
20120310 4:00,0
20120310 5:00,0
20120310 6:00,0
20120310 7:00,0
20120310 8:00,0
20120310 9:00,0
20120310 10:00,0
20120310 11:00,0
20120310 12:00,0.0170285036
20120310 13:00,0.0183943783
20120310 14:00,0.0593077172
20120310 15:00,0.1074637863
20120310 16:00,0.1328942166
20120310 17:00,0.1704288128
20120310 18:00,0.1547122677
20120310 19:00,0.186720463
20120310 20:00,0.2596959132
